wolfram mathematica,uses,c++
orbot,isA,Tool/Framework
puddletag,isA,Tool/Framework
glasgow haskell compiler,isA,Tool/Framework
flix,influences,imperative programming
anaconda,uses,python
vulkan,isA,Tool/Framework
privoxy,uses,c
visualvm,isA,Tool/Framework
wm2,uses,c++
cloud foundry,uses,go
asprise ocr,uses,java
haluka,uses,javascript
tortoisecvs,uses,c++
oxygen xml editor,isA,Tool/Framework
kosmo,uses,java
mulgara,uses,java
windows system resource manager,uses,c++
wordperfect,uses,c++
phyre,uses,perl
praat,isA,Tool/Framework
emacspeak,uses,c
simple directmedia layer,uses,c
labplot,isA,Tool/Framework
stockfish,isA,Tool/Framework
soldat,isA,Tool/Framework
swift,influences,imperative programming
easytag,uses,c
mlpy,isA,Tool/Framework
data build tool,isA,Tool/Framework
process monitor,isA,Tool/Framework
realsoft 3d,isA,Tool/Framework
troop messenger,uses,javascript
vpython,isA,Tool/Framework
aloha editor,uses,javascript
libarc,uses,c++
freemat,uses,c++
postman,isA,Tool/Framework
saga gis,uses,c++
grail,isA,Tool/Framework
wsjt,isA,Tool/Framework
orac,isA,Tool/Framework
wwiv,uses,pascal
openntpd,uses,c
selenium web driver,isA,Tool/Framework
mirah,isA,Programming Language
geoserver,uses,java
enlight cloud,uses,c++
scala,influences,concurrent computing
revive adserver,isA,Tool/Framework
389 directory server,uses,c
phylip,isA,Tool/Framework
falkon,uses,c++
litestep,isA,Tool/Framework
google guice,uses,java
haraka,isA,Tool/Framework
moinmoin,isA,Tool/Framework
ude,isA,Tool/Framework
doas,uses,c
rur ple,isA,Tool/Framework
 weak typing,isA,Programming Concept
curry,isA,Programming Language
gd graphics library,isA,Tool/Framework
hemospat,uses,c++
sally project,uses,c
pico,influences,reflective programming
watir,isA,Tool/Framework
gnu social,uses,php
phpunit,isA,Tool/Framework
libreplan,isA,Tool/Framework
pymol,uses,python
general purpose macro processor,isA,Programming Concept
reactnative,isA,Tool/Framework
sysinfo,isA,Tool/Framework
codesynthesis xsd,isA,Tool/Framework
owasp zap,uses,java
apache heron,uses,c++
faust,uses,c++
maple,uses,java
polymer,uses,html
tikz,uses,lua
xmms,isA,Tool/Framework
bitpim,uses,c
kotlin,influences,concurrent computing
rethinkdb,uses,javascript
orleans,uses,c sharp
webobjects,uses,java
deployments,isA,Programming Concept
gedit,uses,c
x2go,uses,perl
lxc,isA,Tool/Framework
tortoisesvn,isA,Tool/Framework
re2,uses,c++
grapple,isA,Tool/Framework
joyce,influences,concurrent computing
android team awareness kit,isA,Tool/Framework
carrot2,isA,Tool/Framework
agda,isA,Programming Language
jello framework,uses,java
wxphp,uses,php
master password,uses,c
systemd,isA,Tool/Framework
cyllista game engine,uses,c++
oracle sql developer,uses,java
calamares,uses,c++
lzip,isA,Tool/Framework
macaulay2,isA,Tool/Framework
webos,uses,c++
odoo,uses,python
scrumedge,isA,Tool/Framework
vidalia,isA,Tool/Framework
euclid,influences,programming paradigm
apache accumulo,uses,java
python imaging library,uses,c
google native client,uses,c
project chrono,uses,c++
alfresco software,uses,javascript
fresco,uses,c
agavi,isA,Tool/Framework
musicad,uses,c++
activprimary,uses,c++
cliqz,isA,Tool/Framework
xps annotator,uses,c sharp
mosaic,isA,Tool/Framework
k desktop environment 1,isA,Tool/Framework
little cms,uses,c
apache hadoop,isA,Tool/Framework
witty,isA,Tool/Framework
protocol buffers,uses,c++
simantics system dynamics,isA,Tool/Framework
ada,influences,programming paradigm
conductor,uses,java
unicorn,uses,ruby
sajax,uses,lua
staden package,isA,Tool/Framework
orfeo toolbox,uses,c++
oracle business intelligence suite enterprise edition,uses,c++
apache avro,uses,c++
everybit.js,uses,javascript
wireguard,uses,c
openmodelica,uses,c++
haiku applications,uses,c++
gzip,isA,Tool/Framework
jamaicavm,isA,Tool/Framework
kafka,isA,Tool/Framework
storm,uses,python
emby,isA,Tool/Framework
apache aries,uses,java
.net core,isA,Tool/Framework
pstoedit,uses,c++
dhammin,uses,javascript
apache xalan,uses,java
moneydance,isA,Tool/Framework
listaller,uses,c++
macruby,uses,c++
polyworld,uses,c++
bb flashback,uses,c++
gnu multiple precision arithmetic library,uses,c
chapel,influences,object oriented programming
jhove,isA,Tool/Framework
nektar++,uses,c++
wordpress,uses,php
sdb,isA,Tool/Framework
michigan terminal system,uses,c
shotgrid,isA,Tool/Framework
scythe physics editor,isA,Tool/Framework
inspectit,uses,java
express.js,uses,javascript
cyllista game engine,isA,Tool/Framework
apache click,isA,Tool/Framework
scilab,isA,Tool/Framework
analytica,isA,Tool/Framework
simutrans,isA,Tool/Framework
clean,influences,functional programming
gwyddion,uses,c
pymol,isA,Tool/Framework
mobile web server,uses,java
zipeg,isA,Tool/Framework
abas erp,uses,c sharp
alfresco software,isA,Tool/Framework
wymeditor,isA,Tool/Framework
icq,uses,c++
phalcon,isA,Tool/Framework
chromium,uses,javascript
cherrypy,uses,python
shazam,uses,c++
codelite,uses,c++
din,uses,tcl
railo,uses,java
mastodon,uses,javascript
yasara,uses,python
flash mp3 player,isA,Tool/Framework
gnu emacs,uses,c
pageplus,uses,c++
simple machines forum,isA,Tool/Framework
mallet,uses,java
excelsior jet,uses,java
qmail,isA,Tool/Framework
argouml,isA,Tool/Framework
hp ux,uses,c
microsoft sort,isA,Tool/Framework
houdini,uses,python
jchempaint,uses,java
off the record messaging,isA,Tool/Framework
far manager,isA,Tool/Framework
regina,uses,python
asprise ocr,isA,Tool/Framework
oversim,uses,c++
abantecart software,uses,php
xircon,uses,tcl
apache hive,isA,Tool/Framework
sparkleshare,uses,c sharp
tagsistant,isA,Tool/Framework
bosh,isA,Tool/Framework
mlpack,uses,go
damon middleware,uses,java
google docs editors,uses,java
open source tripwire,isA,Tool/Framework
x265,isA,Tool/Framework
xenu's link sleuth,isA,Tool/Framework
citrine,influences,object oriented programming
shelxle,isA,Tool/Framework
modula 2,isA,Tool/Framework
nitrosbase,uses,c++
ibm unica netinsight,uses,c
array,isA,Programming Concept
suitecrm,uses,php
composr cms,isA,Tool/Framework
apache helix,uses,java
gyroscope,uses,javascript
udiwww,isA,Tool/Framework
gpsbabel,uses,c++
icofx,uses,delphi
apache xalan,isA,Tool/Framework
sqlalchemy,isA,Tool/Framework
bioruby,isA,Tool/Framework
scintilla,isA,Tool/Framework
fsc2,isA,Tool/Framework
full stack,isA,Programming Concept
openvpn,isA,Tool/Framework
ganttproject,isA,Tool/Framework
agora,isA,Tool/Framework
mecab,uses,c++
lina,uses,c++
ffmpeg,uses,c
command.com,isA,Tool/Framework
plasma mobile,isA,Tool/Framework
corelcad,uses,c sharp
rescarta toolkit,uses,java
fl,influences,function level programming
copperlicht,uses,javascript
simple object database access,isA,Tool/Framework
apache gump,isA,Tool/Framework
tig,uses,c
xephem,uses,c
pandoc,uses,haskell
gnome videos,uses,vala
magnolia,isA,Tool/Framework
firemonkey,isA,Tool/Framework
pop php framework,isA,Tool/Framework
mpg123,uses,c
id tech 3,uses,c
anduril,isA,Tool/Framework
easyrec,uses,java
calendar and contacts server,uses,python
osmocom,uses,c
opentimestamps,uses,javascript
rainway,uses,c sharp
krl,influences, reasoning
open 3d engine,uses,lua
aerospike,isA,Tool/Framework
jwpce,uses,c++
scilab image processing,uses,c
ohrrpgce,uses,c
gsoap,uses,c++
confidential consortium framework,uses,c++
emule,isA,Tool/Framework
quuxplayer,uses,c sharp
openresty,isA,Tool/Framework
https everywhere,isA,Tool/Framework
bitbake,isA,Tool/Framework
cameleon,influences,functional programming
extromatica network monitor,isA,Tool/Framework
flashdevelop,uses,c sharp
mega,uses,javascript
mapwindow gis,isA,Tool/Framework
gtk,uses,c
box2d,isA,Tool/Framework
ddrescue,isA,Tool/Framework
linux screen reader,isA,Tool/Framework
popfile,uses,perl
tribe flood network,isA,Tool/Framework
windows presentation foundation,uses,c++
win,isA,Tool/Framework
frontend,isA,Programming Concept
courier mail server,uses,perl
mpmc,uses,c++
elgg,isA,Tool/Framework
flow,influences,non structured programming
montagejs,isA,Tool/Framework
generic eclipse modeling system,isA,Tool/Framework
robotfindskitten,uses,java
autodesk arnold,uses,c++
photoscape,uses,c++
fpga,isA,Tool/Framework
libvpx,isA,Tool/Framework
cdnjs,isA,Tool/Framework
openlayers,isA,Tool/Framework
cloud front,isA,Tool/Framework
leaflet,uses,javascript
lightdm,uses,c
echo,isA,Tool/Framework
litespeed web server,isA,Tool/Framework
perlbal,isA,Tool/Framework
dpkg,uses,perl
phoronix test suite,isA,Tool/Framework
packagekit,uses,c++
hopsan,uses,c++
nekovm,uses,c
magmafs,uses,c
colwiz,isA,Tool/Framework
marmalade,isA,Tool/Framework
web apps,isA,Programming Concept
hosxp,uses,delphi
weka,isA,Tool/Framework
visual studio code,isA,Tool/Framework
bci2000,isA,Tool/Framework
flood modeller,uses,c++
anacron,isA,Tool/Framework
playonlinux,uses,javascript
tux paint,isA,Tool/Framework
txt2tags,uses,python
webapi,isA,Programming Concept
onlyoffice,isA,Tool/Framework
ltib,uses,c
porn time,uses,html
rethinkdb,uses,python
budapest reference connectome,uses,javascript
fluxbox,isA,Tool/Framework
vidalia,uses,c++
marlin,isA,Tool/Framework
onefuzz,isA,Tool/Framework
harfbuzz,isA,Tool/Framework
mapbender,uses,php
parasail,influences,compiled language
ikobb,uses,php
löve,isA,Tool/Framework
site recorder,uses,c++
noc,uses,python
io,influences,prototype based programming
berkeley open infrastructure for network computing,uses,c++
inoreader,uses,php
muine,uses,c sharp
eclipse paho,uses,c
gnu mailman,uses,python
traverso daw,uses,c++
dollx8,uses,c++
elasticsearch,uses,java
modular ocean model,isA,Tool/Framework
gnome games collection,uses,scheme
pipewire,isA,Tool/Framework
tarsnap,uses,c
vdpau,isA,Tool/Framework
paint tool sai,isA,Tool/Framework
php,isA,Programming Language
apache mxnet,uses,perl
android team awareness kit,uses,c
emerald,influences,object oriented programming
hermes,isA,Programming Language
haven,uses,javascript
swfmill,uses,c++
naim,isA,Tool/Framework
ella,isA,Tool/Framework
fast library for number theory,isA,Tool/Framework
blockchain,isA,Tool/Framework
flowblade,isA,Tool/Framework
c sharp,influences,object oriented programming
freenet,uses,java
apache cordova,uses,java
payara server,isA,Tool/Framework
onlyoffice,uses,javascript
wasabi,isA,Tool/Framework
logos bible software,uses,c sharp
kuma,uses,python
openthinclient,uses,java
openmrs,isA,Tool/Framework
antennapod,isA,Tool/Framework
tig,isA,Tool/Framework
racket,influences,functional programming
piwigo,isA,Tool/Framework
java anon proxy,uses,java
react,isA,Tool/Framework
outlook on the web,isA,Tool/Framework
chamilo,isA,Tool/Framework
msx dos,isA,Tool/Framework
cpl,influences,functional programming
graphlab,isA,Tool/Framework
ember.js,isA,Tool/Framework
studierfenster,uses,c++
serendipity,isA,Tool/Framework
frei0r,uses,c++
circuitpython,uses,c
jbuilder,uses,java
software updater,uses,python
flatbuffers,isA,Tool/Framework
openbroadcaster,isA,Tool/Framework
eiffel,influences,class based programming
back in time,uses,python
cgroups,uses,c
librepilot,isA,Tool/Framework
jamaicavm,uses,java
hyperscore,isA,Tool/Framework
paperpile,uses,html5
labkey server,uses,java
vcv rack,isA,Tool/Framework
tightvnc,uses,c
winmostar,uses,c++
bricks,uses,java
jump gis,isA,Tool/Framework
couchbase server,uses,c
la vortaro,isA,Tool/Framework
identity connectors,isA,Tool/Framework
esyn,uses,javascript
word lens,isA,Tool/Framework
ham radio deluxe,isA,Tool/Framework
croquet project,isA,Tool/Framework
sbase,uses,c
ana,isA,Programming Language
dap,isA,Tool/Framework
akonadi,isA,Tool/Framework
nette framework,isA,Tool/Framework
cartodb,uses,ruby
redcap,uses,php
kodu game lab,uses,c sharp
cegui,uses,c++
chatzilla,uses,javascript
jbuilder,isA,Tool/Framework
stormenginec,uses,javascript
losslesscut,uses,javascript
jasmine,isA,Tool/Framework
clamwin free antivirus,uses,python
whitebox geospatial analysis tools,uses,java
firefly,isA,Tool/Framework
ableton live,isA,Tool/Framework
gtk,isA,Tool/Framework
activepresenter,isA,Tool/Framework
notepad++,uses,c++
adodb lite,isA,Tool/Framework
openclonk,isA,Tool/Framework
opensta,isA,Tool/Framework
waifu2x,isA,Tool/Framework
ploticus,uses,c
netpbm,uses,c
avast secure browser,isA,Tool/Framework
scikit image,uses,python
phalanger,uses,c sharp
haiku packageinstaller,isA,Tool/Framework
novius os,isA,Tool/Framework
sk1,isA,Tool/Framework
act r,isA,Tool/Framework
pymc,isA,Tool/Framework
mypaint,isA,Tool/Framework
red hat virtualization,uses,java
xetex,uses,pascal
t2 temporal prover,isA,Tool/Framework
chronozoom,uses,html5
framework,isA,Programming Concept
dpkg,isA,Tool/Framework
simthyr,uses,pascal
dataviva,isA,Tool/Framework
sxm,uses,c sharp
aim,uses,c++
java pathfinder,isA,Tool/Framework
terragen,isA,Tool/Framework
direct rendering manager,uses,c
courier mail server,isA,Tool/Framework
vlc media player,uses,java
git,uses,c
spinnaker,uses,javascript
hike messenger,uses,java
analytic transformations,isA,Programming Concept
apache hama,uses,java
xplico,uses,c
swfaddress,isA,Tool/Framework
minetest,isA,Tool/Framework
sylpheed,isA,Tool/Framework
scilab,uses,c++
jboss tools,uses,java
qutecom,uses,c++
orc,isA,Programming Language
kde frameworks,uses,c++
apache avro,uses,c sharp
carmetal,isA,Tool/Framework
direct rendering manager,isA,Tool/Framework
claroline,isA,Tool/Framework
kde plasma 4,isA,Tool/Framework
apcupsd,isA,Tool/Framework
rekentest,isA,Tool/Framework
scigress,uses,c
elki,uses,java
rmx,uses,c
merge,isA,Programming Concept
plumed,uses,python
hyperrogue,isA,Tool/Framework
lantern,uses,go
julia,influences,metaprogramming
ame accounting software,isA,Tool/Framework
sketch engine,uses,python
sim.js,uses,javascript
minipanzer and megapanzer,uses,c++
glassfish,uses,java
brackets,uses,html
synkron,uses,c++
fantom,influences,programming paradigm
mybatis,isA,Tool/Framework
discord,uses,rust
ttcp,uses,c
apache singa,uses,java
knowledge engineering environment,isA,Tool/Framework
strand,isA,Programming Language
lilypond,uses,c++
geary,isA,Tool/Framework
mobile,isA,Programming Concept
newton x,isA,Tool/Framework
lzfse,isA,Tool/Framework
red,influences,symbolic programming
atariwriter,isA,Tool/Framework
json,isA,Programming Concept
hibari,uses,erlang
dspace,isA,Tool/Framework
shiira,isA,Tool/Framework
nuitka,uses,c
retroshare,uses,c++
flix,influences,programming paradigm
html5 boilerplate,uses,javascript
re mix,uses,c sharp
google quick search box,isA,Tool/Framework
xcat,isA,Tool/Framework
spmd,isA,Programming Concept
nu,isA,Programming Language
seaside,isA,Tool/Framework
wing ide,isA,Tool/Framework
nmap,uses,lua
mydlp,uses,c sharp
activepresenter,uses,c++
nextcloud,isA,Tool/Framework
joule,influences,object oriented programming
mtr,uses,c
c sharp,influences,programming paradigm
aegisub,uses,c++
fuse esb,uses,java
limewire,isA,Tool/Framework
mflow,isA,Tool/Framework
monotone,isA,Tool/Framework
windowlab,uses,c
python,influences,functional
openlte,uses,c++
updatestar,uses,c++
mingw w64,uses,c
altium designer,isA,Tool/Framework
fyne,uses,go
lina,uses,python
supermemo,isA,Tool/Framework
kannel,isA,Tool/Framework
jump gis,uses,java
cloudike,uses,python
gerrit,uses,java
rawtherapee,isA,Tool/Framework
scratch,influences,event driven
waterfall,isA,Programming Concept
enlight cloud,uses,php
hiphop for php,isA,Tool/Framework
swi prolog,uses,c
sk8,isA,Programming Language
scidavis,isA,Tool/Framework
ml,influences,programming paradigm
wps office,uses,c
openrefine,isA,Tool/Framework
quake ii engine,isA,Tool/Framework
apache fop,uses,java
generic eclipse modeling system,uses,java
.net micro framework,uses,c++
onsen ui,uses,javascript
cppunit,isA,Tool/Framework
site recorder,isA,Tool/Framework
frozen bubble,uses,perl
tiki wiki cms groupware,isA,Tool/Framework
dataflow programming,isA,Programming Concept
editra,uses,python
ejbs,isA,Tool/Framework
nasa worldwind,isA,Tool/Framework
apfel,uses,c++
quantcast file system,uses,c++
spring engine,uses,lua
staffpad,isA,Tool/Framework
standards of fundamental astronomy,uses,c
diffpack,uses,perl
people oriented programming,isA,Programming Concept
labview,uses,c++
requests,isA,Tool/Framework
gizzard,uses,java
nimbus,uses,java
microweber,isA,Tool/Framework
blisk,uses,c++
mangoo microfinance management,isA,Tool/Framework
zypp,uses,c++
newpipe,isA,Tool/Framework
phpgedview,isA,Tool/Framework
lex,uses,c
veusz,uses,c
eprints,isA,Tool/Framework
ical,uses,tcl
x road,isA,Tool/Framework
thebrain,isA,Tool/Framework
mobile web server,uses,c
osg.js,isA,Tool/Framework
openpdf,isA,Tool/Framework
erlang,isA,Programming Language
perl,influences,functional
qtiplot,uses,python
yaml,uses,html
aphelion,isA,Tool/Framework
kmplot,uses,c++
sun java system communications suite,isA,Tool/Framework
cheese,uses,c
knowledge representation ,isA,Programming Concept
reduce,isA,Tool/Framework
buildroot,isA,Tool/Framework
pointbase,isA,Tool/Framework
arduino ide,uses,java
pipelight,isA,Tool/Framework
stormcrawler,isA,Tool/Framework
rstudio,isA,Tool/Framework
yarv,isA,Tool/Framework
opa,influences,functional programming
xdm,isA,Tool/Framework
ganymede,isA,Tool/Framework
fsc2,uses,c
beonex communicator,uses,javascript
mlpack,uses,julia
terraamazon,isA,Tool/Framework
rohr2,isA,Tool/Framework
alef,influences,concurrent computing
mtpaint,isA,Tool/Framework
gyp,isA,Tool/Framework
rasdaman,isA,Tool/Framework
sourcemeter,isA,Tool/Framework
gensim,isA,Tool/Framework
madagascar,uses,python
jrockit,uses,c
arviz,uses,python
eas3,uses,c
activex,isA,Tool/Framework
pythonanywhere,isA,Tool/Framework
qpdf,isA,Tool/Framework
probis,isA,Tool/Framework
faac,isA,Tool/Framework
gdk,uses,c
owasp zap,isA,Tool/Framework
apache ignite,uses,java
lynxos,uses,c++
cudatext,isA,Tool/Framework
drogon,uses,c++
dapper orm,isA,Tool/Framework
goobi,uses,java
dotcms,isA,Tool/Framework
dotcms,uses,java
mozilla thunderbird,uses,rust
stellarium,uses,c++
pattern matching,isA,Programming Concept
gnome,uses,vala
streamripper,uses,c
planta project,uses,c++
openlb,isA,Tool/Framework
grok,uses,c++
